n przestawienia porównania
3400 3151 8961
3400 5346 12921
3400 5436 11795
3400 2917 8026
3400 2092 11022
3400 4360 11868
3400 4621 9093
3400 1845 10559
3400 11055 21868
3400 4592 8971
3400 8229 13749
3400 7054 13427
3400 7839 11720
3400 6428 15117
3400 5410 8652
3400 4902 14152
3400 4423 8361
3400 8283 14186
3400 8677 12090
3400 4474 9743
3400 5873 9159
3400 8089 14782
3400 4336 7756
3400 6994 11267
3400 7961 13056
3400 3806 9119
3400 9104 12643
3400 5115 10689
3400 3227 10770
3400 9824 14839
3400 6216 10137
3400 4437 8586
3400 2691 6900
3400 5959 11040
3400 5986 12004
3400 6518 10421
3400 6542 11968
3400 7203 16083
3400 6255 11095
3400 6810 11047
3400 9797 12760
3400 6283 9678
3400 13552 19965
3400 6151 12136
3400 7944 18594
3400 5830 11297
3400 6565 14901
3400 6628 12629
3400 7280 11001
3400 4385 9084
3400 6301 10591
3400 11175 14054
3400 4093 11974
3400 7495 11431
3400 4448 11671
3400 5006 7444
3400 7680 10411
3400 3202 9487
3400 3834 7220
3400 9049 18300
3400 4208 11896
3400 8415 15548
3400 11032 19310
3400 6403 10987
3400 3473 5644
3400 6728 11939
3400 3141 7936
3400 10997 16784
3400 8110 14032
3400 6165 14742
3400 8007 14090
3400 3569 10647
3400 3087 9105
3400 4888 13956
3400 3821 12010
3400 2957 15563
3400 6900 12268
3400 10442 17414
3400 10139 14532
3400 3971 8555
3400 4262 8343
3400 3062 11577
3400 6258 13355
3400 5833 9680
3400 7317 14086
3400 4838 11041
3400 5985 14601
3400 3459 9270
3400 6753 11977
3400 10186 16506
3400 6761 20414
3400 8565 12032
3400 2011 5471
3400 3486 5680
3400 7324 12542
3400 3775 9307
3500 5176 10054
3500 6462 11772
3500 10140 17109
3500 6543 10278
3500 2104 5940
3500 3963 9299
3500 6684 13383
3500 3690 8079
3500 5518 11002
3500 3575 7237
3500 5081 9935
3500 7224 17400
3500 4723 11660
3500 9760 16478
3500 4683 12229
3500 10301 18055
3500 6759 10808
3500 9241 13719
3500 8441 14336
3500 8792 12637
3500 5936 15217
3500 3914 7424
3500 4826 7840
3500 7844 14782
3500 5609 10934
3500 3923 9496
3500 6413 10310
3500 6978 16319
3500 6904 12278
3500 6703 14829
3500 10032 13176
3500 2916 10135
3500 7136 13233
3500 7234 13610
3500 4875 8197
3500 9582 12741
3500 9472 17111
3500 5501 11897
3500 7157 11461
3500 3052 7150
3500 7066 12258
3500 4434 11071
3500 7330 16953
3500 7306 10422
3500 3544 9194
3500 6022 13147
3500 3294 7534
3500 6808 10683
3500 7176 14082
3500 6468 10823
3500 5599 11047
3500 4351 18148
3500 3875 7914
3500 7065 12711
3500 5783 12706
3500 4964 9027
3500 5142 8889
3500 4759 8939
3500 6965 12811
3500 2335 6286
3500 11840 15345
3500 4906 8557
3500 3745 7469
3500 4401 11053
3500 4771 8730
3500 6712 12636
3500 3974 9942
3500 5329 9204
3500 5113 11378
3500 4865 12500
3500 5328 11901
3500 8688 18507
3500 6458 13755
3500 4614 11648
3500 5143 12423
3500 2226 12426
3500 4248 6611
3500 8534 11704
3500 3181 9410
3500 4929 10320
3500 8748 16604
3500 10548 20052
3500 7893 11718
3500 2290 11278
3500 7736 10905
3500 1915 5489
3500 4605 11140
3500 3607 13258
3500 7137 10768
3500 3669 11056
3500 5258 12620
3500 7341 14938
3500 5168 11551
3500 3834 9674
3500 2502 19266
3500 7343 10052
3500 4439 9974
3500 4027 11323
3500 5131 12687
3500 5431 9719
3600 3560 7239
3600 4738 7868
3600 9604 13639
3600 6134 11764
3600 3914 6526
3600 5480 18285
3600 11827 16644
3600 7779 13636
3600 5302 15205
3600 4297 9050
3600 7174 12910
3600 9204 14541
3600 6185 11108
3600 5630 12787
3600 5752 13576
3600 3864 10230
3600 8135 12913
3600 7901 13752
3600 6558 10506
3600 5539 12371
3600 4112 10037
3600 2357 6791
3600 4077 16520
3600 9833 18137
3600 13224 23353
3600 8473 15134
3600 5420 10715
3600 4304 8573
3600 9028 20221
3600 6867 9014
3600 10883 14407
3600 5497 10808
3600 3528 8979
3600 6561 14647
3600 4513 11756
3600 6115 13022
3600 6660 10287
3600 6237 8738
3600 4261 7883
3600 6661 18224
3600 4646 10981
3600 7744 16889
3600 7462 12737
3600 7342 12782
3600 9096 12709
3600 3464 9937
3600 4707 11705
3600 7170 12349
3600 10283 17066
3600 6813 15281
3600 5990 12494
3600 6541 10567
3600 8762 13734
3600 4982 8280
3600 9497 15697
3600 5370 13663
3600 8503 11212
3600 4233 7350
3600 3693 6985
3600 4350 8066
3600 10257 14016
3600 13120 23142
3600 5533 13381
3600 7566 11645
3600 13878 20988
3600 8901 14302
3600 8995 15264
3600 6022 13119
3600 11451 16847
3600 3627 11122
3600 7707 11682
3600 5731 12892
3600 6901 13452
3600 5853 13164
3600 7561 12564
3600 8231 21014
3600 5023 8887
3600 10616 18837
3600 7563 17376
3600 2992 7638
3600 8580 18333
3600 6230 14172
3600 12712 18312
3600 4123 10350
3600 5262 10823
3600 6164 9222
3600 3593 8350
3600 2214 8579
3600 2747 7253
3600 8233 10669
3600 5626 14495
3600 8276 15385
3600 2566 6634
3600 4134 6275
3600 8441 15418
3600 9042 12025
3600 2965 10589
3600 4552 10891
3600 4375 8195
3600 4809 10075
3700 7415 10139
3700 6059 10988
3700 4147 12264
3700 3236 7786
3700 8860 14783
3700 6532 9687
3700 7049 21366
3700 7269 13291
3700 4157 8725
3700 7567 10652
3700 8145 15188
3700 5015 11590
3700 6145 9123
3700 2625 6674
3700 5363 11914
3700 5726 10187
3700 7114 10124
3700 4795 10452
3700 5337 10406
3700 6919 13993
3700 5166 12008
3700 4296 14120
3700 3589 10213
3700 4951 10658
3700 8312 14923
3700 5400 9776
3700 11397 20105
3700 4834 11838
3700 4293 9973
3700 11076 15637
3700 9447 15795
3700 4828 11893
3700 8958 15536
3700 5432 8849
3700 6943 11482
3700 4856 8636
3700 5217 11062
3700 11843 26133
3700 9257 12183
3700 11094 18966
3700 6317 10688
3700 7902 15474
3700 6824 15514
3700 2984 7875
3700 3803 7131
3700 4990 9174
3700 4829 7968
3700 4993 10313
3700 16137 20355
3700 8114 12033
3700 6262 9235
3700 6492 13035
3700 3433 9699
3700 5331 16371
3700 7714 10744
3700 6441 10532
3700 8825 18088
3700 8883 14842
3700 3655 10724
3700 7492 10571
3700 4924 8036
3700 5767 10060
3700 2741 9468
3700 6706 11949
3700 6617 8698
3700 6242 10292
3700 11594 19917
3700 4209 8129
3700 4810 9853
3700 3010 7193
3700 3954 8502
3700 5486 9937
3700 3999 11217
3700 4090 13524
3700 4609 10292
3700 7362 15551
3700 7200 13111
3700 2721 7251
3700 4388 13023
3700 5652 12758
3700 6633 13371
3700 2917 7721
3700 6138 11026
3700 4419 8738
3700 5885 9581
3700 6138 10819
3700 3484 13087
3700 6265 12143
3700 7694 15637
3700 4346 10707
3700 2855 6654
3700 8073 12632
3700 5178 19869
3700 6480 11117
3700 2912 7143
3700 8779 14799
3700 6546 10165
3700 4768 9222
3700 9492 14073
3700 6541 12364
3800 4990 10653
3800 5591 10970
3800 9351 14809
3800 2612 6544
3800 6953 11420
3800 3777 7607
3800 2167 6241
3800 10526 18205
3800 4995 12482
3800 2903 8960
3800 5850 14894
3800 6520 12879
3800 5775 13028
3800 5011 9700
3800 4907 11155
3800 4107 8542
3800 3481 10583
3800 8049 17191
3800 4752 10147
3800 5669 14400
3800 5540 11116
3800 6085 12609
3800 2897 7654
3800 12175 19047
3800 7311 14220
3800 12560 17419
3800 7219 12372
3800 10908 19827
3800 11059 16295
3800 11152 24099
3800 6396 13506
3800 6291 15068
3800 5263 14699
3800 6076 9488
3800 8250 17908
3800 9674 15299
3800 2711 9553
3800 2261 6219
3800 8251 15553
3800 8400 18070
3800 10537 17906
3800 7829 11532
3800 5786 12872
3800 6207 10092
3800 5596 13002
3800 9940 17321
3800 4851 10224
3800 11355 24441
3800 3911 7869
3800 3338 8589
3800 5259 9199
3800 7672 13558
3800 8894 19017
3800 4586 7560
3800 9739 16271
3800 6449 13422
3800 4411 10489
3800 4038 9903
3800 2570 6495
3800 10401 17730
3800 11107 20673
3800 9564 17194
3800 4914 9627
3800 3980 9811
3800 3886 8407
3800 4394 11405
3800 4748 7126
3800 5733 12484
3800 6416 11129
3800 11516 19252
3800 7188 14207
3800 7946 15042
3800 6621 11634
3800 4967 10559
3800 2652 7576
3800 5583 10550
3800 3357 7218
3800 3855 6279
3800 4403 7632
3800 7407 12312
3800 4393 7088
3800 5675 12479
3800 4505 10499
3800 4486 9452
3800 6454 10239
3800 4403 11639
3800 3412 9779
3800 6654 10758
3800 4795 7215
3800 6160 12422
3800 8572 15492
3800 3942 9841
3800 4703 11230
3800 7850 12364
3800 6676 10412
3800 6967 14322
3800 3945 10796
3800 5273 9481
3800 4026 8173
3800 9926 15741
3900 4721 7242
3900 5179 11799
3900 9441 19571
3900 3047 7053
3900 5085 11699
3900 7445 16945
3900 9055 14782
3900 6417 11070
3900 4425 9237
3900 6949 11778
3900 5501 9531
3900 9473 13641
3900 7821 11466
3900 5571 12313
3900 2708 10672
3900 6761 14801
3900 6835 10773
3900 7247 12125
3900 11180 18006
3900 5737 9554
3900 12337 19941
3900 4015 10905
3900 6661 9200
3900 7266 13975
3900 6613 14687
3900 6726 11038
3900 3054 11864
3900 5569 15105
3900 8084 15342
3900 11675 21710
3900 6514 9864
3900 5786 10257
3900 5681 14151
3900 5638 14090
3900 5963 11628
3900 2838 10811
3900 7469 16207
3900 4463 9440
3900 11460 19372
3900 10801 17642
3900 6268 14514
3900 3357 8801
3900 9833 15468
3900 4296 7636
3900 9767 16176
3900 5952 10274
3900 8664 18802
3900 10279 17916
3900 7428 13925
3900 5479 8803
3900 2438 6996
3900 5541 9429
3900 6822 13539
3900 4864 8352
3900 5863 9831
3900 6544 13269
3900 3931 11242
3900 5462 9831
3900 7550 12932
3900 7656 12178
3900 6928 12134
3900 9518 16077
3900 11496 19936
3900 8521 17437
3900 6352 12140
3900 9777 19324
3900 5071 12573
3900 9428 16518
3900 5234 12391
3900 8429 13492
3900 10442 15345
3900 4268 8361
3900 4558 9139
3900 7593 15629
3900 3614 7991
3900 7559 11560
3900 8553 22180
3900 4789 13525
3900 4672 15194
3900 3428 8259
3900 7157 12722
3900 2932 7567
3900 3574 9184
3900 6539 12487
3900 10848 24435
3900 3235 9746
3900 7857 10347
3900 5617 15173
3900 14046 22126
3900 6928 17793
3900 7656 18031
3900 4136 7943
3900 5805 13787
3900 5761 12371
3900 7416 14652
3900 6481 11591
3900 9283 19393
3900 13120 17781
3900 4055 7206
3900 2525 6910
4000 8692 15292
4000 7861 14245
4000 5512 9434
4000 4434 10518
4000 14048 17714
4000 3066 12159
4000 9473 14240
4000 6701 15264
4000 5371 16879
4000 9098 15397
4000 5924 12108
4000 4559 11772
4000 3739 9776
4000 4704 9124
4000 6852 11303
4000 10570 15203
4000 5233 12809
4000 6749 11573
4000 6207 10883
4000 5274 11337
4000 7470 15596
4000 9127 15419
4000 8671 15317
4000 5930 18544
4000 8759 11468
4000 4136 10360
4000 13013 17418
4000 4594 12605
4000 3822 8390
4000 5498 13556
4000 10244 20727
4000 5663 12190
4000 5393 12957
4000 4913 9099
4000 5765 11726
4000 7673 13520
4000 5968 11173
4000 7787 14146
4000 7110 18353
4000 7756 15329
4000 5201 11463
4000 3997 13605
4000 4353 14380
4000 5666 12776
4000 13224 19922
4000 5269 13048
4000 7277 15891
4000 8147 14148
4000 7122 12653
4000 10283 15166
4000 5068 11303
4000 7719 16963
4000 6377 13900
4000 4791 12020
4000 4245 9117
4000 7177 15861
4000 10954 18161
4000 6145 10197
4000 6777 12000
4000 6259 11992
4000 3938 9227
4000 4016 8969
4000 10974 17630
4000 7394 14301
4000 4654 10713
4000 5785 8449
4000 4710 14556
4000 6633 11468
4000 7308 13402
4000 5068 10390
4000 10642 18681
4000 4474 11989
4000 3223 11436
4000 4238 7451
4000 3094 11697
4000 5346 11277
4000 10265 13067
4000 10801 19397
4000 7470 11666
4000 2810 9719
4000 5345 22720
4000 8763 17526
4000 4012 13165
4000 12399 20314
4000 7580 14383
4000 6299 10283
4000 5893 10999
4000 2633 6735
4000 6747 15186
4000 6534 12571
4000 10043 22250
4000 5967 14641
4000 10560 21404
4000 8592 15809
4000 6741 16692
4000 7674 10126
4000 7019 12363
4000 5813 11026
4000 2723 8882
4000 9737 17269
4100 8150 13765
4100 6492 13284
4100 7491 12482
4100 9324 14310
4100 8467 13961
4100 4568 14872
4100 4543 8732
4100 3781 9887
4100 7939 14683
4100 7379 18160
4100 3532 8714
4100 4715 11619
4100 3663 9614
4100 8365 11920
4100 7370 13205
4100 11449 19421
4100 7325 15300
4100 5834 16998
4100 5530 13420
4100 3109 11174
4100 7197 19909
4100 4744 8300
4100 6837 15128
4100 6967 12543
4100 2329 10474
4100 9292 24469
4100 9531 13779
4100 10747 17847
4100 5174 8428
4100 6729 24191
4100 6891 18178
4100 4291 13571
4100 15106 29218
4100 15021 21385
4100 5507 9286
4100 5326 14958
4100 5318 10858
4100 4895 8969
4100 4344 11474
4100 3591 9144
4100 6733 11724
4100 6125 15080
4100 10249 14071
4100 9057 13662
4100 6111 11956
4100 7385 17953
4100 5486 9643
4100 3950 16585
4100 10839 24051
4100 8050 18984
4100 5176 11630
4100 9684 15242
4100 10792 24845
4100 6030 12287
4100 3697 13285
4100 6568 8904
4100 10353 16633
4100 6821 15512
4100 4207 9470
4100 7850 13618
4100 5342 8696
4100 7833 13007
4100 4921 12189
4100 7441 15298
4100 9563 16979
4100 8289 14331
4100 4866 7394
4100 3493 10992
4100 6807 8991
4100 10994 16736
4100 3999 10826
4100 5015 12994
4100 4135 12226
4100 9055 17638
4100 6405 11179
4100 7121 17049
4100 5106 12298
4100 2654 9939
4100 7391 19327
4100 3553 8206
4100 4876 17231
4100 6200 11229
4100 12733 15558
4100 4806 15672
4100 2868 7305
4100 10036 14201
4100 2363 6910
4100 6222 13303
4100 8922 14146
4100 10538 19103
4100 10431 19803
4100 8970 19232
4100 4244 14556
4100 4490 7422
4100 3949 8263
4100 5971 11935
4100 9780 13342
4100 5543 20086
4100 5611 8898
4100 5229 8556
4200 4043 9877
4200 6973 13331
4200 8437 11259
4200 4445 6676
4200 11114 17849
4200 5560 11577
4200 9898 13181
4200 7042 18306
4200 5805 17786
4200 13191 21292
4200 4015 15299
4200 6311 12643
4200 6072 11220
4200 11355 20615
4200 10071 18532
4200 5747 12730
4200 3524 13261
4200 7784 11362
4200 9216 19873
4200 8595 15815
4200 9625 19215
4200 4999 11239
4200 7538 15798
4200 4200 8471
4200 14917 20214
4200 6385 13284
4200 5443 11905
4200 6066 17123
4200 9267 12857
4200 8162 15608
4200 6687 12304
4200 8574 16697
4200 8354 20131
4200 10043 22022
4200 9122 16690
4200 5125 15458
4200 9321 17975
4200 9240 12215
4200 8792 20210
4200 4391 7669
4200 8524 19278
4200 14915 24959
4200 4661 7379
4200 4135 12191
4200 11069 20249
4200 6668 14741
4200 2722 7159
4200 8583 13955
4200 3611 13574
4200 8324 14239
4200 6516 12436
4200 7064 16670
4200 12142 21623
4200 4254 9055
4200 5118 10965
4200 7740 14515
4200 7980 12949
4200 10927 18869
4200 4455 7540
4200 4270 8731
4200 7777 15314
4200 8801 14412
4200 5572 9563
4200 6680 16862
4200 7965 12597
4200 6958 12494
4200 12872 23797
4200 7631 12155
4200 7213 15408
4200 5779 12272
4200 5010 10097
4200 5402 10640
4200 7209 17193
4200 6827 14664
4200 5400 9615
4200 8225 18489
4200 7513 17629
4200 12042 20304
4200 7929 15514
4200 4696 8698
4200 10224 17460
4200 6081 12363
4200 6932 20743
4200 7208 12983
4200 6901 10044
4200 2527 13428
4200 4893 9346
4200 4162 14006
4200 5085 9202
4200 6296 11310
4200 6608 14432
4200 4950 13255
4200 4688 9227
4200 3918 14097
4200 9664 20766
4200 9458 16018
4200 9577 15370
4200 5528 15446
4200 5474 10536
4200 6219 12600
4300 7549 12529
4300 6159 12583
4300 7751 16603
4300 3418 14177
4300 9143 15372
4300 7017 11347
4300 12253 24150
4300 14612 20559
4300 4758 12112
4300 6759 16453
4300 7225 19518
4300 6783 16119
4300 5030 10822
4300 3944 11285
4300 6663 11907
4300 3518 12018
4300 5944 16069
4300 7189 14095
4300 13920 21197
4300 4897 13568
4300 5573 9133
4300 7680 13610
4300 6646 15033
4300 6070 21244
4300 7897 10803
4300 3113 9749
4300 6189 11305
4300 10470 19285
4300 11499 17249
4300 4720 8680
4300 5397 9945
4300 6294 15522
4300 3154 8390
4300 7607 9808
4300 8881 20884
4300 11150 17730
4300 3891 11521
4300 8930 17828
4300 7829 15112
4300 15885 23476
4300 4669 11841
4300 9829 16597
4300 7275 13134
4300 7081 13857
4300 3269 8709
4300 5240 10441
4300 8014 16689
4300 4322 7303
4300 11025 16881
4300 5663 15003
4300 3383 16771
4300 11451 16065
4300 5898 12450
4300 4667 10266
4300 10085 16298
4300 5606 14570
4300 14929 23625
4300 11252 20810
4300 5236 16401
4300 11411 18667
4300 6911 12940
4300 8946 14596
4300 9646 17845
4300 7471 12178
4300 8918 18100
4300 5589 10584
4300 3115 12446
4300 4406 10035
4300 4841 9918
4300 6699 12491
4300 5005 7633
4300 3249 9593
4300 2637 11099
4300 12490 21509
4300 10054 14805
4300 3568 8331
4300 3787 13425
4300 7515 13428
4300 8055 13801
4300 6144 13347
4300 8380 11949
4300 8469 13503
4300 10543 18613
4300 6048 11712
4300 2858 10182
4300 6065 11817
4300 10192 15881
4300 4439 7351
4300 5217 8086
4300 11192 18448
4300 4790 10137
4300 10272 17107
4300 8359 24564
4300 6704 12370
4300 9478 21183
4300 4192 16903
4300 8626 16353
4300 5197 11085
4300 5867 11457
4300 6757 17965
4400 11654 19932
4400 5438 11615
4400 11056 17740
4400 6552 15758
4400 8576 13113
4400 5088 12737
4400 9667 15628
4400 4735 7444
4400 3072 11903
4400 11997 20260
4400 9065 19668
4400 4851 9713
4400 4914 9622
4400 6780 11264
4400 5244 11162
4400 19490 23281
4400 4579 12427
4400 7158 14409
4400 9381 20176
4400 2396 6815
4400 7408 16574
4400 3995 20339
4400 9576 14681
4400 5880 14293
4400 4765 11551
4400 7090 21413
4400 11066 20751
4400 17252 25991
4400 6778 14033
4400 6171 14543
4400 4745 10892
4400 5725 13538
4400 5528 12773
4400 4427 8436
4400 3965 10199
4400 7744 16683
4400 6966 11613
4400 4959 12309
4400 8565 14007
4400 6076 12143
4400 7653 12411
4400 6906 16791
4400 4603 13107
4400 13771 18774
4400 3770 9913
4400 7861 16944
4400 5116 14591
4400 10909 20846
4400 5013 13174
4400 8613 14961
4400 2803 7833
4400 8057 11082
4400 7946 17028
4400 3968 15236
4400 6070 12421
4400 14050 25326
4400 4489 10420
4400 7650 13352
4400 14489 22299
4400 7184 12841
4400 4813 8575
4400 5178 10401
4400 7282 13797
4400 7095 13716
4400 4173 15992
4400 8050 16331
4400 6706 11205
4400 6223 13907
4400 2894 14856
4400 5988 11804
4400 8008 15623
4400 7044 16884
4400 9407 16382
4400 7044 16977
4400 3785 11161
4400 7080 11396
4400 15413 24440
4400 3270 11706
4400 8046 15418
4400 6898 15288
4400 4355 11726
4400 7608 14816
4400 5026 14119
4400 8261 16563
4400 6810 10211
4400 8558 11315
4400 7664 14404
4400 6772 12887
4400 5069 8853
4400 2887 7801
4400 3582 13907
4400 7560 11486
4400 10252 17097
4400 6395 13351
4400 8713 17736
4400 8214 17844
4400 9965 15693
4400 13361 21868
4400 4693 12391
4400 4589 8460
4500 12725 23334
4500 4128 8687
4500 6320 9874
4500 9069 19960
4500 7052 11470
4500 18431 33544
4500 4512 12343
4500 6314 13878
4500 9262 20431
4500 7600 10608
4500 11431 20087
4500 6325 15821
4500 7463 12844
4500 7555 15092
4500 4251 20781
4500 5984 9640
4500 13894 21772
4500 7040 16283
4500 4207 13288
4500 10010 20606
4500 5546 13174
4500 11979 18968
4500 7020 16253
4500 7679 16231
4500 5941 13024
4500 6789 14622
4500 5611 13804
4500 5465 13346
4500 5342 11289
4500 6681 16288
4500 7085 20752
4500 7486 15655
4500 4039 15532
4500 5330 8338
4500 7883 12419
4500 4876 11847
4500 9060 15832
4500 4925 17715
4500 5810 10053
4500 14364 18019
4500 5341 13187
4500 10244 15973
4500 14985 24262
4500 8809 15223
4500 4779 15621
4500 11095 18667
4500 7133 15614
4500 7298 12373
4500 6746 10886
4500 2793 7890
4500 7894 13910
4500 9860 15406
4500 11894 26643
4500 9495 19810
4500 10093 15326
4500 7336 17073
4500 11332 23837
4500 9081 15205
4500 3962 16940
4500 6390 15457
4500 7769 11228
4500 7214 12581
4500 4390 9449
4500 8707 16718
4500 4963 12948
4500 6755 11893
4500 9979 22455
4500 8030 17795
4500 3728 8413
4500 5083 9336
4500 4449 10580
4500 10488 16617
4500 8266 15607
4500 5294 10981
4500 12705 18337
4500 4976 13180
4500 9494 17979
4500 9743 22277
4500 8174 16126
4500 9617 16238
4500 4822 8767
4500 8290 11935
4500 7137 17516
4500 5142 12633
4500 5817 14910
4500 8121 15952
4500 9600 18730
4500 9282 16349
4500 6952 12324
4500 7672 18668
4500 9029 20363
4500 6566 14872
4500 5604 8894
4500 10325 30314
4500 3382 8065
4500 10853 15563
4500 12375 18140
4500 7373 13320
4500 9110 24550
4500 7559 19343
4600 12077 16235
4600 5896 13140
4600 7272 18366
4600 5634 9486
4600 8869 16568
4600 4971 13873
4600 5116 18113
4600 8933 20092
4600 3221 10033
4600 8212 15985
4600 7887 16039
4600 9560 17759
4600 2728 8030
4600 9441 19160
4600 7168 12180
4600 8877 20125
4600 10289 23409
4600 8525 18490
4600 7502 15873
4600 13647 20540
4600 13424 21296
4600 7357 17488
4600 6396 15020
4600 7359 15170
4600 6745 11456
4600 5538 12745
4600 14337 21799
4600 7943 20149
4600 4232 10864
4600 8516 14218
4600 14783 30175
4600 4723 7714
4600 5699 9041
4600 5171 11832
4600 3996 9030
4600 5222 12362
4600 6479 13040
4600 6186 20114
4600 5424 10284
4600 8473 14750
4600 5444 16921
4600 6971 15480
4600 4796 16638
4600 5112 10319
4600 10723 18297
4600 7420 12421
4600 6018 12006
4600 7590 16287
4600 7095 19811
4600 5121 7894
4600 2911 11976
4600 4431 10667
4600 5125 9861
4600 8163 20157
4600 6208 11166
4600 9130 14362
4600 4339 11071
4600 9052 20688
4600 5258 14535
4600 6706 13398
4600 5316 10833
4600 7398 15044
4600 11925 22226
4600 9013 21173
4600 6016 10391
4600 12321 21108
4600 13827 25061
4600 15732 25507
4600 5510 8852
4600 7790 15764
4600 3291 12210
4600 8376 19910
4600 11951 14692
4600 8440 12294
4600 6351 16848
4600 7125 16509
4600 11466 21261
4600 7035 14390
4600 9330 14479
4600 9410 19255
4600 5557 8691
4600 12007 19506
4600 8221 19035
4600 10648 15593
4600 8499 12146
4600 7401 11855
4600 10565 20644
4600 7859 21006
4600 7607 19857
4600 7708 13105
4600 10226 17529
4600 3504 10769
4600 9050 15568
4600 9307 18553
4600 4995 15449
4600 9726 22871
4600 5833 11386
4600 9448 18203
4600 3747 9040
4600 16084 26246
4700 13509 20252
4700 9943 16021
4700 7571 16394
4700 8060 13417
4700 16155 26113
4700 6380 12317
4700 3381 8938
4700 10613 13983
4700 4622 13526
4700 8197 14713
4700 3610 13378
4700 5733 14560
4700 10192 16209
4700 7619 16497
4700 5902 14383
4700 6195 10207
4700 4172 8921
4700 9057 15074
4700 12061 25583
4700 8346 20546
4700 6818 13876
4700 11212 24132
4700 7861 13587
4700 6784 14409
4700 12704 22670
4700 8660 15680
4700 9274 19773
4700 10665 15245
4700 9795 16520
4700 5831 16324
4700 7242 12767
4700 8073 23030
4700 11917 21950
4700 4911 8997
4700 9603 16309
4700 5596 15086
4700 5567 11506
4700 6504 12977
4700 5161 8595
4700 12583 18855
4700 6128 17187
4700 6661 14170
4700 7377 13646
4700 10581 22538
4700 7544 16235
4700 7508 12534
4700 10854 24606
4700 5449 11915
4700 4960 14593
4700 11414 17436
4700 16651 22618
4700 4463 14084
4700 8279 11619
4700 13613 31645
4700 3742 10130
4700 5374 11707
4700 4148 9806
4700 8598 15475
4700 15272 24783
4700 13614 27025
4700 11486 22186
4700 7637 19210
4700 7966 19669
4700 4920 7807
4700 16260 28610
4700 9426 18100
4700 9990 21513
4700 8987 19086
4700 9909 22936
4700 3975 12681
4700 10847 21462
4700 9419 19846
4700 15630 23967
4700 5478 9298
4700 8391 11783
4700 4072 16418
4700 10776 15162
4700 4926 7719
4700 7087 19089
4700 6838 19454
4700 7117 19080
4700 5377 15894
4700 4568 19735
4700 7309 15182
4700 3362 9774
4700 8056 14192
4700 5624 10080
4700 5102 10395
4700 7606 12538
4700 10187 18728
4700 6836 11349
4700 8987 22095
4700 9647 16197
4700 9840 19218
4700 6457 18248
4700 5198 11354
4700 10472 26017
4700 8628 12799
4700 7353 25565
4700 5716 11442
4800 7433 12808
4800 8886 16342
4800 7880 19191
4800 10084 12865
4800 7948 13799
4800 8373 14345
4800 10807 16598
4800 12430 19622
4800 13525 29135
4800 3910 13840
4800 7980 15949
4800 10884 17563
4800 11168 14835
4800 5607 10992
4800 9508 13844
4800 7156 17334
4800 8019 12984
4800 8583 16489
4800 10173 14121
4800 3882 10735
4800 6384 10349
4800 10849 16064
4800 7185 16126
4800 5660 18635
4800 4604 17275
4800 15334 21920
4800 5808 8841
4800 8106 15412
4800 2857 8039
4800 5952 9387
4800 5991 18040
4800 9106 13912
4800 5240 15678
4800 7845 17881
4800 4520 13211
4800 8289 17845
4800 6658 12842
4800 12675 17970
4800 8411 13162
4800 6784 15317
4800 6838 13705
4800 5576 11387
4800 4760 15226
4800 3789 12109
4800 6793 16851
4800 7022 16572
4800 10686 15925
4800 8335 21608
4800 8570 16647
4800 9953 20640
4800 7763 12099
4800 6943 14522
4800 8269 14809
4800 11101 22384
4800 5589 11522
4800 7596 13133
4800 5104 9895
4800 7080 14956
4800 7613 12331
4800 7431 12426
4800 11263 19434
4800 14352 18422
4800 7761 12850
4800 12007 26331
4800 9674 13399
4800 8949 16630
4800 19286 25798
4800 5024 11959
4800 6887 13023
4800 6973 16220
4800 5039 15028
4800 10473 15237
4800 6175 19201
4800 4853 15286
4800 3740 13451
4800 8137 17607
4800 8625 16765
4800 3239 13656
4800 6441 14294
4800 9844 20477
4800 5542 9765
4800 8090 18689
4800 5247 14574
4800 5518 17993
4800 11503 19008
4800 4829 16774
4800 9134 18182
4800 6815 9846
4800 16172 26337
4800 3483 12927
4800 5794 10453
4800 7068 11607
4800 5576 17973
4800 7204 12051
4800 4577 11753
4800 7995 13618
4800 10669 19306
4800 5065 9726
4800 4487 12757
4800 11876 22965
4900 13202 18152
4900 7982 19858
4900 8038 12948
4900 16794 25370
4900 10586 16653
4900 8438 17456
4900 9251 19676
4900 5415 9880
4900 5599 8824
4900 13674 19961
4900 5383 14562
4900 12648 20749
4900 10437 19769
4900 11740 23002
4900 9044 16656
4900 7553 14203
4900 10433 15031
4900 5953 11064
4900 10684 17978
4900 7357 17778
4900 4403 11340
4900 10162 16335
4900 5390 12018
4900 5396 13706
4900 11553 24746
4900 3871 10601
4900 8188 16716
4900 5614 14183
4900 6282 12688
4900 15469 21924
4900 11992 23287
4900 8333 14412
4900 12400 19243
4900 10661 22278
4900 11366 20432
4900 7800 13762
4900 7699 19285
4900 8301 18449
4900 17692 23675
4900 5706 11264
4900 6230 13783
4900 4618 9571
4900 9838 14851
4900 4703 16371
4900 8684 13947
4900 6206 11148
4900 6359 10432
4900 7025 13867
4900 7657 13766
4900 6604 11889
4900 4341 14812
4900 6424 16306
4900 16982 25706
4900 13258 22196
4900 4142 9402
4900 10207 16595
4900 6144 11877
4900 6353 19825
