n przestawienia porównania
3500 1998 5506
3500 2560 6070
3500 1812 5320
3500 5987 9501
3500 898 4405
3500 2116 5623
3500 84 3589
3500 14207 17724
3500 792 4297
3500 1086 4590
3500 3889 7398
3500 5516 9030
3500 8551 12061
3500 8058 11572
3500 1127 4632
3500 2722 6229
3500 2590 6102
3500 658 4164
3500 1064 4571
3500 4090 7601
3500 6162 9674
3500 1412 4920
3500 722 4230
3500 2735 6239
3500 6820 10328
3500 5431 8939
3500 5438 8948
3500 4843 8353
3500 18 3521
3500 2639 6147
3500 3972 7476
3500 2513 6019
3500 3524 7035
3500 4210 7720
3500 1667 5177
3500 5048 8559
3500 2095 5606
3500 12553 16064
3500 6675 10187
3500 1863 5368
3500 2254 5757
3500 2203 5712
3500 4665 8172
3500 1206 4712
3500 2141 5650
3500 2463 5971
3500 1084 4594
3500 2873 6382
3500 4789 8301
3500 4658 8169
3500 14 3518
3500 948 4457
3500 534 4038
3500 5608 9118
3500 8464 11976
3500 2188 5696
3500 1531 5038
3500 7536 11046
3500 732 4238
3500 2072 5580
3500 1679 5186
3500 6701 10209
3500 3654 7161
3500 3589 7098
3500 437 3941
3500 7177 10685
3500 2153 5662
3500 104 3610
3500 5396 8903
3500 3031 6541
3500 1445 4953
3500 298 3804
3500 11509 15023
3500 1823 5330
3500 287 3794
3500 951 4458
3500 3900 7415
3600 2950 6560
3600 6130 9740
3600 7349 10960
3600 3778 7387
3600 5922 9539
3600 417 4025
3600 11341 14953
3600 3522 7132
3600 3939 7552
3600 3122 6732
3600 5305 8913
3600 6799 10406
3600 4441 8050
3600 628 4234
3600 2621 6226
3600 1896 5504
3600 3383 6993
3600 3783 7392
3600 4497 8106
3600 1185 4790
3600 2026 5635
3600 4432 8045
3600 1319 4926
3600 1098 4707
3600 1019 4627
3600 4661 8269
3600 4073 7681
3600 3493 7098
3600 355 3961
3600 8734 12344
3600 10584 14196
3600 2612 6223
3600 820 4430
3600 1402 5010
3600 524 4132
3600 1108 4716
3600 8091 11705
3600 7751 11361
3600 4749 8359
3600 203 3808
3600 984 4595
3600 4281 7888
3600 2766 6373
3600 5214 8825
3600 12002 15616
3600 2363 5975
3600 1205 4811
3600 5144 8752
3600 6709 10319
3600 3244 6849
3600 2076 5686
3600 5848 9456
3600 2676 6286
3600 6094 9705
3600 5434 9044
3600 547 4151
3600 8267 11875
3600 3787 7395
3600 3284 6891
3600 3348 6955
3600 9474 13082
3600 637 4243
3600 649 4256
3600 6734 10339
3600 6074 9686
3600 7185 10795
3600 5106 8714
3600 741 4350
3600 9719 13327
3600 1666 5276
3600 7369 10979
3600 3369 6976
3600 1151 4757
3600 1136 4742
3600 9322 12938
3600 348 3956
3600 3081 6687
3600 233 3836
3600 1561 5171
3600 3267 6879
3600 7065 10677
3600 2021 5633
3600 7712 11322
3600 1991 5596
3600 3941 7552
3600 7847 11454
3600 1429 5035
3600 1451 5061
3600 1578 5185
3600 8428 12038
3600 230 3834
3600 3683 7292
3600 1976 5583
3600 4145 7754
3600 4997 8608
3600 7199 10808
3600 1735 5344
3600 1184 4792
3600 4473 8084
3600 2669 6277
3700 7374 11082
3700 4872 8579
3700 484 4186
3700 2024 5731
3700 5523 9232
3700 5681 9388
3700 580 4283
3700 4244 7948
3700 2858 6565
3700 7061 10768
3700 4465 8174
3700 2064 5771
3700 6830 10541
3700 2144 5850
3700 4529 8235
3700 4449 8160
3700 6780 10488
3700 2332 6042
3700 1812 5518
3700 1861 5568
3700 2652 6357
3700 712 4419
3700 1852 5560
3700 2663 6373
3700 5013 8722
3700 4105 7811
3700 6666 10378
3700 2558 6262
3700 2655 6362
3700 9158 12872
3700 4252 7956
3700 2253 5959
3700 4085 7789
3700 3794 7506
3700 3615 7324
3700 3643 7351
3700 1045 4749
3700 4673 8379
3700 8571 12278
3700 1075 4782
3700 6784 10492
3700 796 4502
3700 477 4184
3700 3058 6763
3700 4263 7975
3700 3558 7270
3700 4221 7928
3700 4418 8126
3700 15419 19127
3700 8068 11777
3700 6814 10522
3700 4072 7781
3700 2036 5742
3700 691 4397
3700 9389 13102
3700 4878 8589
3700 3248 6956
3700 9551 13264
3700 1047 4754
3700 7525 11236
3700 4741 8450
3700 5849 9559
3700 3649 7357
3700 5119 8828
3700 6893 10602
3700 2651 6359
3700 3911 7617
3700 3395 7104
3700 3343 7053
3700 3364 7071
3700 3296 7005
3700 3966 7674
3700 1320 5029
3700 475 4181
3700 5101 8814
3700 522 4229
3700 5137 8843
3700 3412 7122
3700 924 4630
3700 1438 5145
3700 1955 5660
3700 1586 5296
3700 2186 5895
3700 2370 6079
3700 6269 9976
3700 4337 8046
3700 1405 5115
3700 5130 8838
3700 5145 8861
3700 372 4081
3700 5910 9620
3700 3851 7561
3700 197 3905
3700 5038 8749
3700 3105 6818
3700 803 4513
3700 6192 9905
3700 2890 6599
3700 10440 14153
3700 4800 8506
3800 1750 5558
3800 3525 7334
3800 7154 10967
3800 4405 8216
3800 8250 12063
3800 5084 8896
3800 3378 7189
3800 6382 10191
3800 2137 5946
3800 5297 9109
3800 411 4216
3800 4588 8401
3800 3838 7646
3800 4956 8765
3800 885 4689
3800 4738 8547
3800 1726 5537
3800 3430 7235
3800 6127 9942
3800 1055 4862
3800 2529 6336
3800 4720 8530
3800 3160 6966
3800 6837 10646
3800 2205 6014
3800 10541 14354
3800 6307 10114
3800 416 4221
3800 9135 12947
3800 9520 13332
3800 3126 6931
3800 801 4608
3800 406 4213
3800 6533 10341
3800 3298 7101
3800 9009 12818
3800 2345 6150
3800 5654 9471
3800 1774 5583
3800 5222 9032
3800 3607 7416
3800 7618 11431
3800 1787 5593
3800 4399 8206
3800 2749 6558
3800 373 4183
3800 2585 6392
3800 306 4111
3800 3701 7513
3800 4255 8063
3800 5036 8846
3800 5186 8995
3800 704 4509
3800 4916 8726
3800 12708 16522
3800 3741 7552
3800 2237 6047
3800 1594 5398
3800 3291 7099
3800 6687 10495
3800 6455 10264
3800 3974 7787
3800 3079 6888
3800 3036 6848
3800 3313 7121
3800 2127 5936
3800 5438 9253
3800 1539 5344
3800 5591 9403
3800 2422 6230
3800 3999 7804
3800 2737 6544
3800 4328 8141
3800 2614 6424
3800 1660 5466
3800 4624 8429
3800 2960 6774
3800 3803 7610
3800 5196 9005
3800 5648 9456
3800 4183 7993
3800 70 3874
3800 2593 6401
3800 3863 7670
3800 7504 11319
3800 224 4029
3800 854 4660
3800 6020 9833
3800 6658 10468
3800 6006 9815
3800 6811 10618
3800 49 3852
3800 1378 5185
3800 1632 5436
3800 8613 12423
3800 3229 7039
3800 2028 5839
3800 5405 9215
3800 2195 6005
3800 4780 8587
3900 5933 9843
3900 2752 6657
3900 149 4054
3900 2170 6075
3900 6918 10832
3900 1339 5243
3900 1025 4932
3900 4470 8381
3900 3878 7785
3900 3945 7855
3900 2559 6467
3900 7357 11265
3900 8047 11959
3900 318 4222
3900 1745 5656
3900 870 4779
3900 4798 8709
3900 4465 8373
3900 5362 9272
3900 6706 10615
3900 3694 7600
3900 318 4225
3900 8828 12744
3900 3464 7373
3900 3706 7615
3900 5073 8983
3900 1934 5838
3900 496 4400
3900 2500 6409
3900 6510 10415
3900 5546 9454
3900 5102 9015
3900 1056 4962
3900 940 4844
3900 3109 7019
3900 1379 5288
3900 1888 5791
3900 3303 7212
3900 6731 10645
3900 8286 12199
3900 1773 5688
3900 2999 6907
3900 8131 12044
3900 3704 7614
3900 5664 9574
3900 2777 6684
3900 870 4779
3900 4124 8032
3900 5316 9222
3900 4425 8332
3900 2505 6414
3900 4986 8894
3900 772 4677
3900 5951 9863
3900 4853 8765
3900 1513 5422
3900 1395 5300
3900 5225 9135
3900 7179 11087
3900 8569 12477
3900 5244 9150
3900 7362 11274
3900 8556 12465
3900 2111 6019
3900 3447 7356
3900 6777 10688
3900 1176 5082
3900 4638 8548
3900 4100 8008
3900 3005 6910
3900 9784 13699
3900 2947 6855
3900 3314 7222
3900 601 4507
3900 3862 7771
3900 5168 9078
3900 201 4104
3900 1919 5826
3900 1550 5460
3900 5324 9234
3900 5888 9799
3900 3803 7712
3900 2830 6737
3900 1758 5663
3900 886 4795
3900 1207 5114
3900 9115 13027
3900 1071 4980
3900 7032 10937
3900 666 4576
3900 4731 8640
3900 4695 8607
3900 906 4809
3900 2363 6269
3900 1977 5885
3900 5749 9659
3900 1054 4958
3900 12671 16584
3900 4321 8230
3900 5036 8945
4000 772 4778
4000 3134 7144
4000 6576 10588
4000 1626 5633
4000 14474 18488
4000 395 4400
4000 5224 9231
4000 2092 6103
4000 4720 8729
4000 7460 11470
4000 3725 7735
4000 2182 6192
4000 1523 5528
4000 2955 6968
4000 7911 11920
4000 8473 12483
4000 2894 6904
4000 2676 6686
4000 6557 10567
4000 1518 5527
4000 3006 7010
4000 6055 10064
4000 4762 8776
4000 321 4327
4000 13917 17928
4000 423 4430
4000 11677 15687
4000 1718 5728
4000 3649 7660
4000 3584 7596
4000 1157 5166
4000 1300 5306
4000 1663 5669
4000 3666 7672
4000 1432 5439
4000 3570 7575
4000 4925 8932
4000 2955 6964
4000 1821 5830
4000 6375 10387
4000 2021 6030
4000 589 4598
4000 549 4553
4000 820 4826
4000 11068 15077
4000 2417 6424
4000 452 4458
4000 8363 12380
4000 3470 7476
4000 7270 11279
4000 2613 6617
4000 565 4570
4000 1794 5801
4000 2649 6655
4000 3008 7017
4000 2201 6211
4000 8573 12584
4000 4113 8123
4000 6350 10359
4000 2001 6010
4000 2005 6013
4000 2221 6228
4000 8960 12970
4000 5639 9651
4000 2236 6244
4000 4322 8330
4000 1347 5354
4000 4434 8442
4000 6766 10777
4000 6322 10335
4000 1229 5237
4000 3333 7343
4000 2026 6034
4000 4471 8477
4000 2097 6105
4000 3247 7253
4000 11191 15202
4000 10055 14068
4000 2866 6872
4000 5618 9631
4000 894 4901
4000 4140 8149
4000 277 4280
4000 6469 10477
4000 3751 7759
4000 4886 8896
4000 3994 7999
4000 3778 7787
4000 260 4267
4000 1764 5771
4000 869 4880
4000 3226 7232
4000 8494 12505
4000 3259 7268
4000 2690 6697
4000 9382 13394
4000 5374 9383
4000 3645 7650
4000 8266 12277
4000 5580 9587
4100 3837 7942
4100 2911 7017
4100 8148 12258
4100 7317 11427
4100 8782 12895
4100 986 5097
4100 3086 7196
4100 650 4755
4100 4870 8977
4100 532 4637
4100 4745 8856
4100 1270 5378
4100 1454 5560
4100 8291 12400
4100 6065 10175
4100 6904 11016
4100 4270 8380
4100 1106 5216
4100 27 4130
4100 2855 6963
4100 832 4945
4100 4612 8723
4100 620 4727
4100 6052 10162
4100 612 4717
4100 1409 5518
4100 6018 10123
4100 2830 6944
4100 6137 10243
4100 638 4743
4100 758 4864
4100 92 4195
4100 3881 7985
4100 8116 12226
4100 4247 8355
4100 280 4386
4100 4887 8993
4100 5364 9473
4100 402 4506
4100 3822 7934
4100 8790 12903
4100 1539 5649
4100 10999 15112
4100 7758 11867
4100 3899 8007
4100 1395 5507
4100 5629 9735
4100 8 4110
4100 3838 7944
4100 653 4762
4100 1840 5943
4100 7991 12097
4100 1003 5110
4100 3023 7134
4100 1896 6002
4100 9604 13714
4100 7399 11512
4100 66 4172
4100 3440 7549
4100 2373 6483
4100 5870 9980
4100 5821 9928
4100 4972 9087
4100 4645 8755
4100 7087 11199
4100 7018 11127
4100 4497 8604
4100 1166 5278
4100 8673 12784
4100 6078 10184
4100 1153 5264
4100 2118 6230
4100 2895 7008
4100 1422 5526
4100 5631 9744
4100 98 4204
4100 2405 6512
4100 1620 5730
4100 417 4521
4100 3101 7211
4100 3238 7348
4100 5932 10041
4100 13019 17134
4100 141 4245
4100 2993 7102
4100 8971 13083
4100 4874 8987
4100 3287 7396
4100 8669 12780
4100 5078 9186
4100 1272 5384
4100 4183 8290
4100 211 4319
4100 5083 9192
4100 2047 6152
4100 7903 12015
4100 11693 15802
4100 157 4262
4100 9984 14100
4100 5301 9408
4200 1822 6031
4200 1905 6109
4200 8591 12806
4200 7438 11648
4200 7752 11966
4200 2879 7092
4200 10755 14966
4200 750 4956
4200 281 4489
4200 4192 8401
4200 220 4429
4200 2439 6647
4200 7385 11596
4200 7085 11294
4200 8329 12537
4200 3832 8040
4200 2013 6226
4200 7435 11646
4200 347 4550
4200 561 4767
4200 1028 5233
4200 4720 8928
4200 845 5053
4200 4563 8776
4200 14512 18724
4200 2261 6475
4200 1976 6185
4200 6525 10735
4200 8778 12993
4200 5236 9443
4200 2884 7095
4200 566 4774
4200 4455 8663
4200 4131 8340
4200 4666 8871
4200 435 4640
4200 4990 9197
4200 13390 17604
4200 5400 9609
4200 3867 8073
4200 1156 5361
4200 4132 8339
4200 6613 10825
4200 3238 7450
4200 3019 7224
4200 3153 7362
4200 3586 7793
4200 8267 12476
4200 1491 5698
4200 2502 6711
4200 3001 7210
4200 63 4266
4200 3987 8192
4200 3402 7616
4200 4237 8447
4200 5994 10200
4200 6769 10976
4200 4366 8572
4200 4926 9138
4200 4012 8221
4200 1080 5285
4200 4874 9084
4200 4533 8741
4200 735 4938
4200 6352 10557
4200 5521 9729
4200 1203 5410
4200 3246 7450
4200 35 4238
4200 3907 8115
4200 4536 8747
4200 2999 7206
4200 645 4852
4200 2166 6373
4200 5359 9570
4200 1899 6108
4200 345 4550
4200 4575 8782
4200 5225 9431
4200 4230 8440
4200 6010 10219
4200 4472 8680
4200 2031 6236
4200 5775 9982
4200 6902 11110
4200 1594 5799
4200 4490 8702
4200 1490 5698
4200 5413 9622
4200 5706 9912
4200 3748 7956
4200 3344 7550
4200 1968 6171
4200 225 4433
4200 299 4504
4200 7330 11539
4200 7357 11571
4200 3220 7426
4200 6284 10496
4200 3776 7983
4300 5889 10196
4300 3569 7877
4300 2421 6730
4300 230 4537
4300 5005 9314
4300 7964 12273
4300 293 4597
4300 8049 12356
4300 1680 5986
4300 1494 5801
4300 1346 5656
4300 64 4367
4300 4335 8640
4300 5191 9502
4300 2349 6654
4300 1194 5502
4300 1660 5971
4300 6540 10851
4300 12273 16585
4300 1025 5333
4300 6064 10372
4300 2486 6792
4300 4579 8890
4300 1526 5836
4300 9457 13768
4300 5487 9800
4300 4786 9098
4300 2758 7067
4300 6143 10449
4300 4216 8527
4300 2022 6325
4300 218 4527
4300 2245 6551
4300 9679 13991
4300 738 5043
4300 8452 12760
4300 1273 5581
4300 251 4557
4300 8484 12800
4300 12553 16864
4300 2286 6596
4300 7946 12253
4300 1975 6283
4300 5557 9863
4300 4533 8844
4300 3354 7662
4300 3629 7932
4300 7918 12227
4300 7641 11951
4300 2339 6647
4300 206 4509
4300 12258 16568
4300 3675 7983
4300 3281 7592
4300 5700 10012
4300 1222 5532
4300 432 4741
4300 7491 11798
4300 1277 5585
4300 9861 14170
4300 2088 6396
4300 8022 12331
4300 6210 10517
4300 8422 12735
4300 6732 11043
4300 3613 7923
4300 2177 6490
4300 3568 7877
4300 4775 9091
4300 5468 9774
4300 7145 11457
4300 1271 5577
4300 2880 7189
4300 360 4667
4300 10133 14444
4300 3273 7580
4300 714 5018
4300 4468 8775
4300 5699 10007
4300 3588 7896
4300 8938 13248
4300 10151 14462
4300 4074 8381
4300 4657 8964
4300 2699 7008
4300 4396 8707
4300 8103 12412
4300 6630 10940
4300 7006 11312
4300 1648 5955
4300 3720 8028
4300 6432 10741
4300 162 4466
4300 3923 8229
4300 2666 6973
4300 117 4421
4300 1272 5581
4300 3500 7809
4300 2225 6536
4300 3379 7685
4400 4595 9000
4400 4664 9073
4400 6745 11154
4400 3807 8217
4400 9217 13630
4400 3138 7548
4400 7023 11432
4400 4537 8945
4400 2792 7202
4400 10671 15085
4400 4070 8477
4400 7215 11630
4400 2158 6563
4400 4333 8742
4400 3382 7791
4400 17655 22064
4400 2590 6997
4400 3138 7547
4400 1855 6265
4400 3910 8319
4400 4358 8770
4400 1626 6038
4400 9729 14144
4400 163 4567
4400 2365 6772
4400 354 4759
4400 2088 6497
4400 12910 17317
4400 5266 9676
4400 7771 12187
4400 3497 7905
4400 2180 6589
4400 3860 8267
4400 3183 7589
4400 2925 7333
4400 2008 6416
4400 5179 9588
4400 1182 5587
4400 5720 10129
4400 3346 7751
4400 6144 10554
4400 2504 6916
4400 939 5344
4400 16622 21033
4400 2888 7300
4400 1254 5661
4400 1452 5863
4400 4830 9239
4400 3696 8105
4400 7157 11567
4400 4130 8540
4400 9654 14066
4400 5053 9465
4400 96 4504
4400 1806 6213
4400 4820 9229
4400 2059 6465
4400 1788 6195
4400 9924 14335
4400 4928 9340
4400 4497 8905
4400 5455 9864
4400 6123 10538
4400 7430 11841
4400 565 4974
4400 1988 6399
4400 3141 7550
4400 2360 6768
4400 410 4816
4400 5737 10145
4400 3796 8204
4400 3956 8365
4400 1835 6245
4400 1853 6261
4400 2867 7278
4400 6916 11326
4400 10844 15256
4400 2161 6572
4400 1438 5849
4400 3796 8204
4400 788 5195
4400 8281 12692
4400 3452 7861
4400 3538 7944
4400 6647 11057
4400 10855 15267
4400 981 5390
4400 1404 5810
4400 7596 12006
4400 2113 6522
4400 1894 6303
4400 5668 10074
4400 3553 7959
4400 5656 10065
4400 5719 10130
4400 2712 7122
4400 8558 12965
4400 12842 17257
4400 3036 7445
4400 6410 10819
4500 2233 6744
4500 3292 7802
4500 6471 10981
4500 2616 7122
4500 6938 11448
4500 4807 9313
4500 4080 8590
4500 1086 5594
4500 454 4959
4500 11086 15597
4500 5009 9513
4500 3636 8145
4500 7752 12262
4500 1006 5514
4500 277 4785
4500 6338 10848
4500 8954 13466
4500 4397 8907
4500 1541 6052
4500 6639 11149
4500 5032 9543
4500 4201 8706
4500 1321 5827
4500 3508 8017
4500 3592 8104
4500 3188 7700
4500 2805 7311
4500 1909 6418
4500 2656 7162
4500 2974 7480
4500 289 4796
4500 717 5222
4500 391 4898
4500 6580 11086
4500 6963 11475
4500 2020 6527
4500 3787 8293
4500 379 4884
4500 5979 10486
4500 17409 21921
4500 3620 8129
4500 7016 11528
4500 8622 13131
4500 7083 11590
4500 1309 5816
4500 9502 14012
4500 294 4799
4500 2942 7447
4500 6719 11231
4500 3275 7786
4500 4425 8935
4500 5913 10420
4500 5146 9655
4500 5607 10113
4500 7225 11737
4500 1310 5818
4500 1183 5689
4500 8408 12915
4500 21 4525
4500 1455 5967
4500 8056 12562
4500 5464 9978
4500 2249 6754
4500 5026 9535
4500 4319 8829
4500 4017 8525
4500 5555 10064
4500 655 5162
4500 5545 10054
4500 5053 9561
4500 3428 7936
4500 9436 13947
4500 4310 8821
4500 2898 7407
4500 12631 17141
4500 2256 6761
4500 5659 10169
4500 2826 7336
4500 5648 10155
4500 5575 10086
4500 8404 12917
4500 6408 10918
4500 1102 5608
4500 3146 7655
4500 1576 6086
4500 4022 8530
4500 652 5160
4500 7077 11591
4500 4383 8894
4500 5222 9729
4500 2919 7422
4500 951 5457
4500 10102 14610
4500 192 4699
4500 5534 10045
4500 12722 17233
4500 5769 10279
4500 4641 9146
4500 4861 9369
4500 19 4522
4600 11676 16289
4600 3562 8168
4600 932 5539
4600 5559 10168
4600 4129 8742
4600 17 4619
4600 103 4709
4600 4940 9550
4600 3502 8114
4600 2801 7408
4600 5108 9717
4600 6342 10949
4600 3897 8503
4600 1518 6123
4600 6009 10619
4600 611 5218
4600 1131 5739
4600 4172 8781
4600 8674 13282
4600 7327 11934
4600 1853 6459
4600 2253 6862
4600 4560 9174
4600 5897 10505
4600 5556 10171
4600 4540 9153
4600 13250 17860
4600 373 4980
4600 1134 5745
4600 7142 11750
4600 5498 10108
4600 5770 10384
4600 6763 11369
4600 3510 8120
4600 3328 7940
4600 2765 7375
4600 3848 8455
4600 492 5099
4600 5863 10469
4600 3471 8081
4600 1482 6090
4600 1717 6327
4600 1034 5639
4600 3814 8421
4600 7655 12266
4600 6334 10945
4600 3215 7827
4600 4595 9208
4600 960 5565
4600 7876 12485
4600 816 5420
4600 2433 7040
4600 4789 9401
4600 2079 6686
4600 7762 12375
4600 9903 14517
4600 2357 6964
4600 5475 10088
4600 475 5082
4600 2283 6889
4600 4927 9539
4600 2954 7562
4600 7240 11849
4600 259 4864
4600 4801 9409
4600 8891 13505
4600 3492 8099
4600 11116 15725
4600 7737 12346
4600 2053 6661
4600 6087 10698
4600 2040 6649
4600 13987 18600
4600 9846 14457
4600 290 4897
4600 6259 10867
4600 926 5531
4600 3708 8317
4600 12113 16725
4600 2046 6652
4600 5445 10054
4600 8340 12951
4600 2556 7164
4600 6436 11045
4600 8389 12996
4600 6090 10699
4600 7730 12340
4600 1899 6507
4600 600 5206
4600 4457 9068
4600 2987 7592
4600 2560 7167
4600 6399 11007
4600 1932 6543
4600 649 5256
4600 803 5410
4600 4309 8916
4600 2313 6918
4600 3230 7837
4600 8156 12760
4700 11817 16527
4700 5264 9973
4700 4837 9547
4700 6298 11013
4700 9465 14174
4700 3740 8448
4700 4301 9007
4700 10522 15230
4700 2150 6856
4700 9372 14086
4700 2593 7300
4700 2966 7676
4700 8200 12910
4700 5929 10639
4700 5151 9860
4700 9325 14032
4700 3147 7852
4700 5279 9992
4700 5617 10329
4700 1125 5833
4700 3575 8284
4700 2068 6779
4700 5683 10394
4700 1299 6006
4700 1004 5712
4700 5975 10687
4700 3209 7920
4700 10098 14810
4700 5190 9899
4700 46 4750
4700 8145 12857
4700 630 5333
4700 5001 9707
4700 4165 8873
4700 4538 9248
4700 2900 7605
4700 3739 8445
4700 4927 9638
4700 6452 11161
4700 3676 8384
4700 1464 6169
4700 4505 9215
4700 7841 12553
4700 4435 9144
4700 1372 6078
4700 5589 10296
4700 2704 7415
4700 4730 9440
4700 2664 7371
4700 5645 10352
4700 16341 21054
4700 2695 7400
4700 8123 12831
4700 904 5609
4700 3970 8683
4700 3091 7799
4700 3453 8165
4700 7238 11951
4700 3937 8643
4700 5405 10113
4700 1885 6593
4700 550 5254
4700 287 4992
4700 6997 11708
4700 6425 11134
4700 5385 10095
4700 5463 10173
4700 267 4972
4700 681 5387
4700 1573 6281
4700 6088 10799
4700 4780 9493
4700 7067 11780
4700 4917 9624
4700 7679 12387
4700 487 5193
4700 11359 16070
4700 7031 11738
4700 461 5168
4700 1088 5795
4700 4 4705
4700 2008 6720
4700 3352 8062
4700 854 5559
4700 2381 7091
4700 6174 10884
4700 4564 9271
4700 4399 9105
4700 7932 12644
4700 7305 12013
4700 7923 12633
4700 153 4859
4700 3587 8296
4700 4524 9228
4700 252 4960
4700 2205 6909
4700 2603 7311
4700 7687 12394
4700 1852 6560
4700 4029 8737
4800 3231 8036
4800 1755 6564
4800 394 5200
4800 11060 15872
4800 7317 12128
4800 7057 11867
4800 5455 10261
4800 10520 15331
4800 1586 6396
4800 1008 5813
4800 3551 8358
4800 10271 15082
4800 13693 18507
4800 3835 8642
4800 5851 10660
4800 787 5592
4800 5200 10005
4800 2688 7497
4800 12729 17542
4800 4231 9040
4800 5935 10743
4800 9202 14021
4800 3236 8042
4800 1826 6637
4800 875 5682
4800 12023 16833
4800 10663 15482
4800 5778 10587
4800 3026 7833
4800 5172 9978
4800 1302 6110
4800 6965 11772
4800 1008 5818
4800 6330 11142
4800 4712 9520
4800 3857 8665
4800 2840 7644
4800 16294 21108
4800 11240 16051
4800 2194 7002
4800 4448 9259
4800 4822 9631
4800 1026 5830
4800 1728 6535
4800 1591 6397
4800 3504 8312
4800 8292 13103
4800 145 4951
4800 4209 9018
4800 5738 10549
4800 7740 12552
4800 282 5085
4800 3284 8090
4800 8084 12896
4800 4716 9525
4800 7209 12019
4800 5034 9843
4800 5554 10363
4800 7673 12481
4800 2536 7341
4800 3971 8784
4800 15459 20274
4800 8707 13521
4800 1952 6760
4800 10222 15030
4800 1311 6118
4800 15516 20333
4800 2748 7554
4800 5278 10090
4800 3605 8413
4800 2758 7564
4800 8297 13106
4800 620 5425
4800 76 4880
4800 2396 7204
4800 3044 7850
4800 4869 9679
4800 39 4843
4800 4301 9112
4800 6485 11296
4800 4447 9254
4800 490 5296
4800 390 5198
4800 590 5398
4800 7703 12514
4800 975 5782
4800 876 5682
4800 8412 13222
4800 653 5463
4800 3013 7822
4800 6265 11080
4800 7411 12220
4800 1473 6279
4800 4996 9810
4800 2175 6981
4800 5822 10632
4800 8370 13192
4800 3448 8256
4800 1950 6757
4800 5845 10650
4900 8681 13591
4900 1835 6747
4900 6145 11055
4900 11914 16821
4900 6651 11558
4900 2650 7562
4900 5055 9961
4900 5267 10173
4900 7005 11915
4900 11238 16152
4900 1416 6323
4900 10488 15400
4900 5706 10615
4900 4962 9867
4900 3541 8450
4900 2469 7380
4900 9466 14376
4900 4464 9374
4900 7612 12524
4900 1203 6111
4900 2281 7188
4900 7409 12320
4900 3960 8869
4900 2717 7623
4900 563 5468
4900 2136 7044
4900 3554 8464
4900 1235 6144
4900 2684 7592
4900 12097 17003
4900 7071 11982
4900 6313 11223
4900 7824 12737
4900 1201 6108
4900 5402 10305
4900 6118 11026
4900 3833 8741
4900 2090 6998
4900 15979 20891
4900 4629 9543
4900 5217 10129
4900 10195 15109
4900 9029 13941
4900 98 5002
4900 8658 13568
4900 2797 7704
4900 6093 10998
4900 3424 8334
4900 4360 9268
4900 6507 11416
4900 4172 9078
4900 613 5522
4900 12830 17739
4900 4399 9306
4900 5614 10519
4900 10387 15298
4900 4304 9211
4900 1279 6188
4900 5315 10223
4900 8285 13198
4900 11036 15945
4900 4243 9151
4900 3444 8351
4900 3508 8419
4900 7218 12129
4900 10043 14954
4900 3751 8664
4900 1488 6395
4900 8502 13413
4900 6065 10973
4900 698 5604
4900 6466 11377
4900 954 5861
4900 2645 7553
4900 441 5349
4900 3902 8811
4900 8584 13493
4900 4694 9601
4900 3956 8868
4900 6219 11132
4900 5729 10642
4900 6566 11476
4900 238 5144
4900 4879 9789
4900 9879 14794
4900 2336 7241
4900 7076 11986
4900 2985 7894
4900 2530 7437
4900 850 5759
4900 2125 7032
4900 7744 12657
4900 5786 10694
4900 12794 17706
4900 10453 15365
4900 6001 10911
4900 8458 13365
4900 336 5243
4900 2217 7128
4900 13181 18099
5000 7738 12748
5000 1402 6407
5000 8452 13465
5000 4162 9173
5000 5366 10376
5000 10115 15124
5000 16927 21938
5000 4140 9146
5000 1198 6207
5000 747 5753
5000 3553 8562
5000 914 5921
5000 6776 11787
5000 1808 6816
5000 4568 9581
5000 3752 8758
5000 2845 7853
5000 714 5722
5000 5690 10698
5000 5691 10701
5000 4012 9023
5000 3172 8179
5000 195 5204
5000 8407 13417
5000 5024 10034
5000 3028 8037
5000 8747 13756
5000 7387 12397
5000 10397 15409
5000 1059 6066
5000 9763 14777
5000 5909 10916
5000 298 5304
5000 3220 8227
5000 2459 7468
5000 31 5034
5000 704 5713
5000 5481 10491
5000 1261 6269
5000 14841 19854
5000 10784 15794
5000 10053 15064
5000 1394 6401
5000 8400 13411
5000 1190 6197
5000 3610 8621
5000 2983 7992
5000 1898 6907
5000 4534 9544
5000 1030 6040
5000 2779 7787
5000 4313 9323
5000 810 5814
5000 7780 12789
5000 12603 17614
5000 2255 7264
5000 599 5609
5000 246 5255
5000 7188 12196
5000 5467 10473
5000 5578 10588
5000 5873 10887
5000 3498 8505
5000 575 5582
5000 6554 11563
5000 4593 9599
5000 10363 15371
5000 4263 9270
5000 3527 8534
5000 2228 7233
5000 9396 14408
5000 6379 11390
5000 6306 11317
5000 10296 15310
5000 1069 6076
5000 3411 8418
5000 16548 21559
5000 8133 13143
5000 3699 8709
5000 773 5780
5000 5029 10040
5000 14701 19713
5000 9605 14612
5000 4124 9134
5000 3852 8861
5000 4186 9193
5000 177 5180
5000 1719 6727
5000 9831 14842
5000 622 5627
5000 5153 10161
5000 8068 13081
5000 8415 13427
5000 10667 15681
5000 5284 10291
5000 2875 7881
5000 975 5980
5000 3745 8752
5000 1410 6418
5000 6146 11151
5100 1247 6350
