n przestawienia porównania czas
2800 22790 23496 0.211
2800 22361 22813 0.201
2800 22807 22145 0.202
2800 23200 22936 0.207
2800 22731 23457 0.206
2800 21815 22926 0.207
2800 22352 24192 0.209
2800 22776 21448 0.203
2800 22700 22210 0.198
2800 21138 20338 0.184
2800 21069 19646 0.243
2800 23056 21603 0.201
2800 22836 22986 0.219
2800 23219 24774 0.207
2800 22924 23077 0.288
2800 22291 23986 0.258
2800 21911 22621 0.212
2800 22941 24786 0.226
2800 22250 22346 0.206
2800 22366 24094 0.215
2800 22347 23121 0.299
2800 22866 21982 0.21
2800 22517 21858 0.216
2800 11842 11105 0.104
2800 23194 23281 0.22
2800 23605 23161 0.209
2800 21755 21282 0.222
2800 22354 23252 0.202
2800 22271 22146 0.202
2800 22186 23991 0.204
2800 22979 23509 0.213
2800 22008 20824 0.195
2800 21668 22074 0.199
2800 22325 23191 0.206
2800 22068 22987 0.224
2800 22276 24310 0.264
2800 22391 22129 0.223
2800 11800 13162 0.11
2800 23100 22627 0.199
2800 23127 23273 0.208
2800 22331 22151 0.235
2800 22988 23746 0.212
2800 23190 24189 0.213
2800 22254 21602 0.208
2800 21823 21578 0.203
2800 22038 22324 0.223
2800 22974 24104 0.207
2800 22392 22595 0.281
2800 22699 22465 0.207
2800 11830 11644 0.119
2800 21668 21109 0.192
2800 22863 24158 0.206
2800 21816 21950 0.275
2800 22763 21528 0.205
2800 22468 22313 0.193
2800 21852 22734 0.212
2800 22612 24999 0.21
2800 23073 23964 0.245
2800 23519 23954 0.236
2800 22459 23114 0.209
2800 22453 22276 0.202
2800 22353 22148 0.202
2800 22665 23237 0.207
2800 22752 25005 0.22
2800 22511 23090 0.213
2800 23070 23687 0.213
2800 23155 21560 0.223
2800 22261 23638 0.227
2800 22580 21127 0.204
2800 11899 13149 0.133
2800 21540 21059 0.206
2800 21789 23564 0.208
2900 23286 23273 0.243
2900 22789 23565 0.217
2900 23978 23106 0.21
2900 23673 25149 0.219
2900 23775 25753 0.22
2900 23724 23707 0.229
2900 24241 23987 0.262
2900 24100 22881 0.223
2900 23198 25397 0.215
2900 24077 23025 0.214
2900 22965 24195 0.223
2900 23543 22751 0.215
2900 24063 24084 0.226
2900 22491 21571 0.229
2900 22430 21747 0.199
2900 23784 25207 0.221
2900 23140 24684 0.216
2900 22697 22384 0.195
2900 24479 24789 0.267
2900 23254 23552 0.21
2900 23864 22605 0.284
2900 24253 23890 0.271
2900 22652 22063 0.201
2900 22165 23099 0.226
2900 23547 25330 0.229
2900 23455 23867 0.221
2900 23882 23880 0.23
2900 23275 24615 0.284
2900 21959 21206 0.214
2900 23269 22843 0.212
2900 23684 23455 0.221
2900 22986 22196 0.229
2900 24329 25418 0.258
2900 22973 23418 0.243
2900 12337 11906 0.117
2900 23908 23949 0.219
2900 23789 24345 0.222
2900 23103 22150 0.204
2900 23646 24766 0.211
2900 23199 23413 0.207
2900 22916 24169 0.214
2900 23313 24501 0.209
2900 22885 22805 0.201
2900 23199 22293 0.207
2900 22931 22586 0.197
2900 23863 25439 0.214
2900 23800 23508 0.222
2900 23541 23028 0.211
2900 22810 22547 0.209
2900 24016 23628 0.31
2900 23605 23627 0.221
2900 23706 23635 0.307
2900 24038 24852 0.215
2900 23995 23810 0.21
2900 22673 22865 0.295
2900 24239 23589 0.215
2900 22990 21510 0.212
2900 22345 23174 0.206
2900 22636 21807 0.207
2900 23529 26145 0.214
2900 22430 23049 0.217
2900 23540 25282 0.214
2900 23127 22306 0.211
2900 22778 22776 0.215
2900 23664 26207 0.239
2900 22769 23137 0.22
2900 24307 23897 0.217
2900 23860 25295 0.238
2900 22658 23041 0.207
2900 23518 24648 0.221
2900 23216 24144 0.212
2900 23854 23273 0.214
2900 22833 23598 0.33
2900 23169 22334 0.203
2900 24302 25173 0.219
2900 24122 24065 0.221
2900 23014 22567 0.215
2900 23299 25114 0.218
2900 22807 23999 0.213
2900 22640 24898 0.211
2900 23705 24419 0.223
2900 23766 24092 0.237
2900 23193 23400 0.22
2900 23646 23007 0.206
2900 23310 24893 0.261
2900 22897 23844 0.204
2900 23559 25202 0.217
2900 23596 26178 0.222
2900 24007 23221 0.219
2900 24131 24715 0.213
2900 23392 23546 0.212
2900 23327 22488 0.21
2900 22379 23030 0.201
2900 22701 22083 0.202
2900 23169 24797 0.239
2900 23859 22356 0.207
2900 23275 23354 0.281
2900 24039 25782 0.221
2900 22788 24897 0.225
2900 23813 26030 0.221
3000 24187 25458 0.229
3000 23137 25990 0.228
3000 24318 24774 0.218
3000 24592 25192 0.221
3000 24861 25273 0.221
3000 24606 23525 0.215
3000 25160 25355 0.221
3000 24139 23536 0.212
3000 23380 23178 0.206
3000 25232 24520 0.217
3000 24010 25049 0.218
3000 25204 26527 0.229
3000 23959 25701 0.288
3000 22961 23129 0.209
3000 24095 24245 0.22
3000 24435 24432 0.223
3000 22268 20909 0.198
3000 24329 24187 0.219
3000 24626 26119 0.224
3000 23981 25151 0.22
3000 24090 24728 0.226
3000 24953 24515 0.224
3000 23502 25574 0.223
3000 23656 23962 0.212
3000 23798 25961 0.234
3000 24335 26352 0.227
3000 23422 24062 0.216
3000 12681 12692 0.17
3000 24513 25765 0.224
3000 23266 24596 0.217
3000 23722 24036 0.22
3000 23958 26305 0.226
3000 12912 14647 0.12
3000 23986 23933 0.232
3000 22064 23654 0.222
3000 24194 25057 0.243
3000 23272 22939 0.223
3000 23549 23617 0.214
3000 23141 24155 0.21
3000 24522 25032 0.222
3000 24881 24560 0.213
3000 24284 24669 0.223
3000 24028 23924 0.217
3000 23482 24666 0.224
3000 24000 22794 0.219
3000 23569 24142 0.216
3000 24859 25543 0.224
3000 23982 25142 0.224
3000 24231 25336 0.302
3000 24694 25496 0.229
3000 24180 23305 0.218
3000 24387 23686 0.213
3000 22712 21971 0.201
3000 24056 24761 0.221
3000 23918 26256 0.235
3000 24654 24403 0.223
3000 23445 22660 0.208
3000 24506 25121 0.227
3000 23806 24400 0.217
3000 24118 24214 0.215
3000 23872 22610 0.294
3000 24319 25618 0.222
3000 23754 24252 0.238
3000 25260 27692 0.225
3000 23714 23775 0.216
3000 23130 23013 0.207
3000 23799 23669 0.218
3000 23820 23484 0.223
3000 23690 24052 0.229
3000 24388 23742 0.217
3000 23545 25295 0.217
3000 24943 26073 0.243
3000 23653 23532 0.231
3000 25077 24685 0.338
3000 23543 21828 0.209
3000 24348 23665 0.229
3000 23858 25148 0.216
3000 24723 23865 0.225
3000 23779 24354 0.22
3000 24625 24944 0.219
3000 25426 25758 0.225
3000 24674 25061 0.228
3000 24975 26095 0.229
3000 23099 22870 0.249
3000 23732 24627 0.224
3000 23693 23710 0.226
3000 24539 25217 0.225
3000 23660 22724 0.214
3000 24803 24252 0.22
3000 24635 23405 0.217
3000 23862 22322 0.293
3000 23445 23166 0.211
3000 24338 24293 0.231
3000 23929 24891 0.252
3000 24268 23310 0.22
3000 23672 25695 0.223
3000 23131 22197 0.204
3000 24714 24619 0.277
3000 23757 24417 0.241
3000 24328 25256 0.233
3100 24321 24633 0.226
3100 24965 25739 0.301
3100 25163 26129 0.241
3100 24643 24023 0.219
3100 25052 24466 0.222
3100 24389 26402 0.231
3100 24026 23804 0.243
3100 24152 25999 0.223
3100 24855 25461 0.224
3100 25162 25537 0.22
3100 25258 26057 0.229
3100 25599 27703 0.23
3100 13327 15171 0.126
3100 24796 26791 0.229
3100 24552 24212 0.228
3100 24350 25933 0.238
3100 24543 24231 0.305
3100 24503 24910 0.27
3100 25342 25565 0.228
3100 25349 26764 0.238
3100 25510 26347 0.236
3100 24673 24562 0.231
3100 24213 25153 0.224
3100 23908 23818 0.218
3100 25306 25745 0.244
3100 26323 27547 0.274
3100 25753 24684 0.222
3100 25238 25615 0.225
3100 24166 26172 0.243
3100 24181 23390 0.212
3100 24796 26581 0.258
3100 24761 26873 0.231
3100 25465 26234 0.226
3100 25748 26607 0.235
3100 23410 22432 0.217
3100 25090 25321 0.234
3100 24016 23501 0.221
3100 24733 24407 0.238
3100 24391 22791 0.234
3100 25368 24859 0.229
3100 25179 24999 0.254
3100 25606 28191 0.239
3100 24996 25529 0.236
3100 25081 27557 0.248
3100 24763 23926 0.226
3100 24927 26389 0.238
3100 24616 25482 0.25
3100 25064 27784 0.241
3100 25431 25716 0.226
3100 24736 26189 0.228
3100 25123 26207 0.243
3100 24564 25855 0.233
3100 24594 26053 0.234
3100 24069 24971 0.23
3100 24885 25234 0.233
3100 25496 26054 0.262
3100 25008 24421 0.237
3100 25242 25448 0.234
3100 25316 24720 0.245
3100 24994 24516 0.226
3100 25675 26403 0.224
3100 25572 24571 0.216
3100 25010 23675 0.225
3100 24806 25762 0.238
3100 24426 23899 0.22
3100 24498 23424 0.212
3100 25278 24718 0.215
3100 25094 24731 0.224
3100 24203 23105 0.225
3100 25097 26541 0.234
3100 24592 24660 0.225
3100 25020 24777 0.229
3100 25053 24446 0.226
3100 25561 26798 0.23
3100 23862 25540 0.229
3100 25363 24544 0.227
3100 25097 25425 0.232
3100 24840 24033 0.228
3100 25108 25018 0.232
3100 24704 24957 0.231
3100 25497 26494 0.224
3100 24170 25482 0.231
3100 23929 23195 0.214
3100 24299 24281 0.224
3100 24579 24175 0.232
3100 24764 25491 0.248
3100 25795 25137 0.236
3100 24342 24385 0.219
3100 24907 24164 0.223
3100 25079 25193 0.233
3100 25692 25603 0.239
3100 24076 24798 0.217
3100 25737 26108 0.228
3100 24860 24680 0.216
3100 24448 26403 0.244
3100 24102 25855 0.222
3100 24696 27779 0.259
3100 24532 25148 0.225
3100 23678 25715 0.225
3100 24821 25350 0.244
3200 25622 27996 0.277
3200 25347 25637 0.304
3200 25718 25558 0.239
3200 25231 26995 0.232
3200 25667 27531 0.255
3200 25598 25048 0.233
3200 25733 27029 0.24
3200 25541 26606 0.236
3200 26132 26907 0.268
3200 26360 25093 0.274
3200 25860 25380 0.27
3200 23874 23969 0.234
3200 25098 26576 0.228
3200 24568 26124 0.231
3200 26526 26511 0.239
3200 25537 24457 0.227
3200 26651 26498 0.253
3200 25663 26291 0.292
3200 25572 25240 0.242
3200 26610 25413 0.232
3200 24876 26429 0.247
3200 25763 27170 0.236
3200 25656 27306 0.243
3200 26516 25804 0.279
3200 25037 24460 0.231
3200 25623 26571 0.236
3200 26151 27541 0.232
3200 26430 26294 0.28
3200 26338 27317 0.237
3200 26541 27492 0.254
3200 26216 26600 0.231
3200 25564 26334 0.23
3200 24992 25404 0.235
3200 26216 26734 0.354
3200 25397 24572 0.275
3200 23865 23791 0.22
3200 26340 25075 0.279
3200 25889 25654 0.234
3200 26500 28060 0.245
3200 26562 26959 0.241
3200 25529 26401 0.239
3200 24987 26124 0.244
3200 24033 24747 0.214
3200 13313 12697 0.121
3200 25905 25233 0.235
3200 25590 25161 0.236
3200 25036 25686 0.263
3200 25240 25399 0.237
3200 26713 27171 0.232
3200 25371 24873 0.233
3200 25584 25246 0.292
3200 25647 26186 0.238
3200 24736 26586 0.241
3200 24153 24051 0.225
3200 25846 26160 0.234
3200 26534 28809 0.247
3200 26185 26895 0.243
3200 25961 26895 0.243
3200 24795 27086 0.248
3200 26646 26454 0.244
3200 25537 25676 0.24
3200 26342 27173 0.278
3200 25797 27761 0.242
3200 26550 27751 0.258
3200 25486 26947 0.239
3200 25809 25020 0.232
3200 25723 26325 0.25
3200 24629 24938 0.233
3200 25270 24757 0.231
3200 25356 26531 0.27
3200 26179 28562 0.263
3200 25963 27950 0.319
3200 26327 25736 0.228
3200 25693 24421 0.227
3200 13656 14749 0.125
3200 25468 24359 0.246
3200 26688 26084 0.259
3200 25285 24122 0.307
3200 26472 26170 0.233
3200 25700 25896 0.228
3200 26149 26392 0.25
3200 24717 24030 0.304
3200 24866 26227 0.231
3200 13676 13442 0.125
3200 25542 27281 0.245
3200 24949 25301 0.28
3200 25866 25734 0.235
3200 25905 26178 0.325
3200 25922 26353 0.244
3200 24720 24489 0.219
3200 25656 24681 0.226
3200 26007 27582 0.241
3200 25603 25460 0.24
3200 26579 27842 0.236
3200 24466 25193 0.263
3200 26393 29591 0.244
3200 25898 24193 0.25
3200 25030 23844 0.223
3200 25931 25386 0.225
3200 26063 25817 0.229
3300 23896 23657 0.221
3300 26894 28051 0.248
3300 26433 27007 0.286
3300 26598 27049 0.243
3300 26478 26349 0.225
3300 24999 23869 0.218
3300 25881 26635 0.234
3300 26459 25790 0.236
3300 26160 25711 0.247
3300 27575 27748 0.239
3300 25604 25573 0.229
3300 25622 24372 0.219
3300 28232 31317 0.259
3300 26494 25264 0.229
3300 26644 27630 0.235
3300 27317 29651 0.248
3300 26408 26024 0.23
3300 26655 27466 0.244
3300 14224 15133 0.131
3300 27541 27050 0.242
3300 25682 27130 0.237
3300 26648 25474 0.387
3300 26490 27099 0.245
3300 26878 25831 0.277
3300 26992 25761 0.236
3300 26891 26232 0.249
3300 25507 26277 0.231
3300 27749 28250 0.241
3300 26283 27198 0.257
3300 26240 25542 0.24
3300 24891 25632 0.24
3300 27162 28702 0.267
3300 26920 28384 0.257
3300 26605 27336 0.255
3300 27184 26198 0.316
3300 25592 26510 0.235
3300 26179 26935 0.242
3300 26427 27544 0.24
3300 27026 27710 0.246
3300 26698 29144 0.247
3300 25336 24601 0.235
3300 26020 25308 0.233
3300 26364 25174 0.228
3300 26496 26641 0.252
3300 27598 26652 0.255
3300 26264 26870 0.235
3300 27524 29803 0.26
3300 25722 27922 0.24
3300 26731 26451 0.253
3300 26605 29188 0.246
3300 25742 26884 0.235
3300 26347 28291 0.243
3300 27526 27491 0.251
3300 27338 27205 0.272
3300 26453 26910 0.252
3300 26761 25189 0.242
3300 26134 27542 0.244
3300 26231 25287 0.234
3300 25719 27036 0.234
3300 25322 26121 0.224
3300 27447 28144 0.239
3300 26613 26667 0.242
3300 26368 26525 0.245
3300 26945 29501 0.274
3300 25974 27424 0.248
3300 26789 28355 0.245
3300 27346 28996 0.241
3300 27265 27432 0.24
3300 27547 26850 0.236
3300 27059 27812 0.239
3300 26684 26021 0.23
3300 27463 28645 0.241
3300 27222 27977 0.252
3300 26753 27938 0.245
3300 26048 25583 0.233
3300 27301 26243 0.298
3300 25683 24477 0.261
3300 27827 29234 0.247
3300 25933 27315 0.242
3300 26973 27203 0.235
3300 25822 25641 0.239
3300 27487 28040 0.244
3300 26447 27126 0.231
3300 26321 24977 0.224
3300 26330 26487 0.25
3300 26416 26981 0.24
3300 26761 26076 0.276
3300 26316 27614 0.238
3300 26639 28648 0.255
3300 27610 29784 0.246
3300 26309 27114 0.249
3300 25961 27418 0.299
3300 25957 26640 0.238
3300 26712 28236 0.247
3300 27573 29179 0.243
3300 26765 28633 0.248
3300 27357 27051 0.241
3300 27093 27406 0.233
3300 26068 25394 0.251
3300 26190 27502 0.249
3400 27994 29476 0.294
3400 26674 27745 0.261
3400 26436 28095 0.257
3400 27671 26940 0.236
3400 25102 26185 0.225
3400 27685 27014 0.317
3400 26524 25844 0.282
3400 27679 30735 0.317
3400 27646 26749 0.251
3400 27633 28207 0.261
3400 27059 26035 0.238
3400 27466 27820 0.256
3400 29096 27516 0.247
3400 27873 29895 0.253
3400 14500 15982 0.138
3400 25721 25662 0.234
3400 26095 25083 0.302
3400 27873 26188 0.262
3400 28447 28024 0.247
3400 27521 29078 0.251
3400 27739 29425 0.244
3400 28000 29110 0.309
3400 27825 26445 0.24
3400 27130 27227 0.238
3400 27768 27997 0.257
3400 26095 26584 0.256
3400 28307 27751 0.255
3400 28161 26893 0.327
3400 27316 26433 0.268
3400 26517 26377 0.246
3400 14590 16562 0.186
3400 26704 27120 0.255
3400 25667 26013 0.245
3400 27698 27685 0.243
3400 26958 26248 0.239
3400 27624 27609 0.251
3400 27967 29202 0.251
3400 27545 26999 0.243
3400 27239 27305 0.242
3400 27227 28815 0.24
3400 28305 29751 0.24
3400 26256 24114 0.221
3400 26691 27769 0.237
3400 26625 25629 0.254
3400 28068 28151 0.248
3400 27544 27392 0.244
3400 27051 29230 0.253
3400 27351 26681 0.322
3400 28517 30351 0.254
3400 28443 29607 0.249
3400 26980 27123 0.245
3400 27233 27550 0.281
3400 26764 29028 0.247
3400 28248 30254 0.263
3400 27320 27642 0.298
3400 27941 29175 0.259
3400 28011 29366 0.262
3400 27101 27858 0.249
3400 27748 28222 0.248
3400 27965 28342 0.255
3400 27426 29398 0.272
3400 27921 27242 0.239
3400 27453 27570 0.243
3400 27053 26716 0.241
3400 28607 29766 0.261
3400 27871 27013 0.297
3400 26849 27116 0.244
3400 26491 27478 0.242
3400 27461 28162 0.255
3400 27972 28348 0.245
3400 27297 28851 0.256
3400 27455 29523 0.248
3400 26759 27109 0.336
3400 27667 26903 0.283
3400 27611 26426 0.25
3400 27745 28468 0.246
3400 28299 29621 0.249
3400 28245 30438 0.26
3400 27858 26854 0.249
3400 27849 28376 0.248
3400 27053 27579 0.245
3400 26565 28138 0.245
3400 27901 29959 0.264
3400 27883 28102 0.252
3400 14332 13886 0.127
3400 27706 27606 0.251
3400 26778 27799 0.246
3400 27469 29194 0.249
3400 28325 30696 0.275
3400 28154 28116 0.263
3400 26433 25504 0.235
3400 26438 26114 0.241
3400 27687 26792 0.241
3400 27704 26428 0.24
3400 27901 27930 0.255
3400 27742 26767 0.251
3400 26454 25608 0.237
3400 27587 28102 0.341
3400 27830 29343 0.263
3400 27245 30774 0.314
3500 28706 31112 0.298
3500 29183 29452 0.277
3500 28042 30142 0.296
3500 28083 27894 0.26
3500 28708 27935 0.25
3500 28195 27379 0.252
3500 27644 26710 0.262
3500 28746 29485 0.27
3500 28877 29841 0.258
3500 27868 29621 0.254
3500 28647 27977 0.26
3500 27979 26356 0.259
3500 28982 28757 0.255
3500 27843 28583 0.26
3500 28694 27797 0.251
3500 29201 30953 0.264
3500 28568 28527 0.249
3500 29172 30528 0.261
3500 28508 27943 0.249
3500 28415 27346 0.249
3500 29022 30361 0.258
3500 26898 26154 0.313
3500 28923 29814 0.251
3500 28229 27305 0.25
3500 28913 29624 0.255
3500 29024 28852 0.255
3500 29445 29669 0.261
3500 28558 32039 0.274
3500 29212 28398 0.262
3500 28761 28563 0.256
3500 27822 28078 0.27
3500 28919 28212 0.401
3500 29085 29787 0.269
3500 28369 28608 0.257
3500 28970 30114 0.26
3500 28252 27588 0.245
3500 28549 29927 0.259
3500 27759 27492 0.293
3500 27899 26507 0.247
3500 27757 27487 0.254
3500 27548 27464 0.249
3500 28532 28778 0.258
3500 29716 31012 0.274
3500 29054 29089 0.249
3500 28034 30179 0.272
3500 28618 27907 0.25
3500 26678 25779 0.23
3500 28605 28568 0.254
3500 28148 29005 0.262
3500 28281 27803 0.26
3500 28380 27605 0.25
3500 29212 29443 0.258
3500 28347 27927 0.276
3500 27764 29478 0.257
3500 28666 29195 0.284
3500 27898 27893 0.313
3500 28163 28379 0.313
3500 27885 28609 0.252
3500 28984 27869 0.297
3500 27994 28172 0.264
3500 26976 25938 0.251
3500 28704 30063 0.268
3500 28953 28586 0.26
3500 26827 26220 0.245
3500 28854 32467 0.262
3500 28968 29993 0.259
3500 28913 29223 0.255
3500 28164 27404 0.245
3500 29296 29492 0.254
3500 28957 29666 0.252
3500 27487 27051 0.263
3500 28815 29389 0.261
3500 26814 28065 0.244
3500 27226 26216 0.244
3500 27781 28166 0.25
3500 28592 30404 0.25
3500 28117 30300 0.258
3500 27071 29683 0.252
3500 29281 31810 0.26
3500 28460 28852 0.252
3500 27953 28837 0.256
3500 27709 27808 0.383
3500 29341 31459 0.254
3500 28400 28539 0.246
3500 28489 28347 0.375
3500 29323 29531 0.268
3500 26633 27056 0.248
3500 28110 29552 0.286
3500 27985 28862 0.268
3500 28180 30772 0.256
3500 29180 29761 0.345
3500 29043 30530 0.261
3500 27293 28573 0.266
3500 28006 29661 0.265
3500 27606 26785 0.247
3500 27388 27484 0.304
3500 28870 27018 0.263
3500 28525 28009 0.252
3500 27981 30188 0.264
3500 28733 30850 0.291
3600 30610 29141 0.269
3600 29783 30788 0.279
3600 27585 27264 0.246
3600 29356 28917 0.269
3600 28607 28777 0.266
3600 29327 29311 0.257
3600 29754 30134 0.263
3600 27933 29649 0.253
3600 27939 29703 0.317
3600 28766 27987 0.27
3600 28911 30657 0.263
3600 30006 30807 0.273
3600 29019 27667 0.371
3600 29052 30386 0.268
3600 30361 32489 0.277
3600 29269 28995 0.348
3600 29827 29925 0.282
3600 28055 26903 0.253
3600 29639 29863 0.28
3600 28954 32160 0.268
3600 29620 30944 0.277
3600 29546 29647 0.355
3600 28677 31143 0.277
3600 15468 14947 0.144
3600 28523 30933 0.269
3600 29357 30085 0.279
3600 29404 30834 0.284
3600 29092 29349 0.264
3600 27659 29634 0.25
3600 28308 27694 0.285
3600 28726 29336 0.267
3600 29825 28477 0.266
3600 29371 30737 0.28
3600 27953 27409 0.249
3600 14914 15827 0.137
3600 27573 29418 0.253
3600 28452 30929 0.268
3600 28570 29590 0.256
3600 27984 28777 0.245
3600 29804 32184 0.273
3600 28957 31601 0.267
3600 29127 31175 0.266
3600 29690 30515 0.264
3600 28919 27384 0.263
3600 28977 28414 0.258
3600 29379 28624 0.255
3600 28713 29854 0.277
3600 29845 30841 0.274
3600 28909 28004 0.273
3600 28301 29398 0.272
3600 28224 28300 0.263
3600 28823 27715 0.245
3600 29569 31011 0.319
3600 29177 28274 0.275
3600 29832 30231 0.263
3600 27029 26726 0.239
3600 29622 31425 0.265
3600 29577 29409 0.288
3600 30539 30451 0.268
3600 28061 26936 0.245
3600 29089 31333 0.269
3600 28163 31567 0.321
3600 29433 30435 0.264
3600 28819 30349 0.289
3600 29612 30686 0.261
3600 29340 29264 0.269
3600 27053 27831 0.249
3600 28558 28468 0.255
3600 29434 31702 0.269
3600 29620 30283 0.264
3600 28464 28052 0.253
3600 29211 28971 0.252
3600 29822 30794 0.378
3600 28517 27105 0.258
3600 30311 31685 0.283
3600 28632 30347 0.257
3600 29574 30285 0.259
3600 28357 27542 0.265
3600 28156 28539 0.251
3600 30089 29944 0.27
3600 29038 29945 0.265
3600 27469 30848 0.28
3600 29667 30249 0.271
3600 29432 30146 0.257
3600 28445 29951 0.287
3600 28305 27192 0.267
3600 29547 29113 0.318
3600 29016 30337 0.286
3600 29578 30445 0.265
3600 29044 29024 0.284
3600 29538 29388 0.267
3600 29239 29080 0.266
3600 28842 32601 0.306
3600 29804 29501 0.265
3600 29286 27957 0.266
3600 29787 32308 0.309
3600 29023 31430 0.265
3600 29567 30968 0.263
3600 29231 27927 0.26
3600 29621 29206 0.266
3700 29784 29864 0.275
3700 29939 31267 0.275
3700 29294 30443 0.283
3700 29741 29860 0.28
3700 28839 30482 0.33
3700 30400 29101 0.256
3700 29598 29726 0.272
3700 30399 30205 0.272
3700 29938 28813 0.261
3700 29808 28931 0.266
3700 30794 30119 0.264
3700 29034 28634 0.256
3700 28414 32011 0.283
3700 29791 30105 0.373
3700 29214 29646 0.271
3700 29701 28591 0.272
3700 31197 29718 0.273
3700 30304 30968 0.285
3700 29078 29981 0.275
3700 30174 31787 0.285
3700 30109 32204 0.288
3700 30308 32227 0.27
3700 29579 29380 0.264
3700 31368 29010 0.28
3700 29428 30923 0.269
3700 29193 30062 0.255
3700 28880 29537 0.256
3700 30102 32698 0.269
3700 29957 31818 0.269
3700 30348 29866 0.26
3700 30045 30980 0.265
3700 31249 30990 0.266
3700 29314 30037 0.253
3700 31247 30321 0.34
3700 29903 33478 0.324
3700 29315 31723 0.266
3700 29918 30398 0.256
3700 29546 28952 0.28
3700 29310 30115 0.263
3700 30691 30909 0.266
3700 29105 30809 0.267
3700 29885 30145 0.281
3700 30452 31808 0.272
3700 29597 31611 0.268
3700 29045 30012 0.264
3700 30054 28910 0.264
3700 28848 30321 0.266
3700 30726 30623 0.284
3700 29337 31685 0.281
3700 29991 30180 0.285
3700 15582 15462 0.182
3700 29413 28884 0.275
3700 29797 32304 0.273
3700 29026 28577 0.258
3700 27266 26954 0.242
3700 29285 30160 0.267
3700 30346 32115 0.27
3700 29106 28176 0.258
3700 29096 29045 0.262
3700 15992 17411 0.146
3700 28975 27066 0.36
3700 29540 29394 0.279
3700 30272 29755 0.409
3700 29734 30545 0.27
3700 29469 28674 0.268
3700 29653 29367 0.26
3700 29791 31094 0.269
3700 30241 30517 0.267
3700 30329 31858 0.279
3700 29544 29660 0.324
3700 28913 28282 0.267
3700 29143 28492 0.272
3700 30309 32511 0.376
3700 28720 30478 0.266
3700 30575 29494 0.273
3700 30345 31842 0.305
3700 30635 31305 0.282
3700 29648 30137 0.264
3700 29498 31479 0.269
3700 30044 29208 0.273
3700 28848 28452 0.259
3700 30755 31746 0.271
3700 28956 28440 0.258
3700 29274 28508 0.266
3700 29998 31633 0.269
3700 31606 31586 0.278
3700 29827 29644 0.259
3700 29529 30220 0.283
3700 29556 31428 0.273
3700 29431 29448 0.265
3700 28439 27528 0.251
3700 30039 30456 0.279
3700 15897 16600 0.144
3700 30155 30985 0.282
3700 30751 30651 0.27
3700 29030 30076 0.266
3700 30354 29993 0.281
3700 29980 31295 0.287
3700 29586 29748 0.286
3700 29066 30504 0.273
3800 31058 30282 0.318
3800 30166 30491 0.28
3800 30832 31051 0.283
3800 30111 29811 0.294
3800 30433 31602 0.276
3800 30731 30341 0.315
3800 31729 34199 0.33
3800 31877 33317 0.328
3800 30033 30397 0.276
3800 30445 29181 0.27
3800 30453 30678 0.269
3800 31876 32802 0.296
3800 30677 31389 0.274
3800 30381 30377 0.279
3800 29706 29681 0.286
3800 32194 33101 0.286
3800 31869 33952 0.306
3800 31293 30894 0.283
3800 30758 33255 0.281
3800 30129 29027 0.331
3800 30977 31354 0.283
3800 31467 33407 0.286
3800 30366 31095 0.287
3800 31840 31348 0.298
3800 31630 30569 0.268
3800 31337 34376 0.284
3800 29431 28314 0.254
3800 30008 29300 0.274
3800 29499 29989 0.273
3800 30328 30056 0.332
3800 32242 33730 0.312
3800 32106 31706 0.327
3800 31262 31314 0.281
3800 31329 32759 0.292
3800 31454 32498 0.284
3800 31721 33682 0.288
3800 31449 29897 0.27
3800 30862 30379 0.279
3800 29589 30290 0.273
3800 30745 30855 0.309
3800 30365 31902 0.258
3800 30276 31320 0.273
3800 28848 28005 0.278
3800 31602 32756 0.281
3800 30066 30355 0.268
3800 31116 34052 0.297
3800 30132 30461 0.287
3800 31765 32246 0.291
3800 31051 32714 0.288
3800 31571 33283 0.278
3800 30970 31698 0.285
3800 30673 33335 0.279
3800 31463 31743 0.276
3800 29206 31416 0.29
3800 31304 32457 0.288
3800 30243 29489 0.385
3800 30362 29134 0.275
3800 30782 31062 0.276
3800 31313 33520 0.303
3800 31363 30009 0.3
3800 30438 29887 0.295
3800 30834 33172 0.3
3800 31185 31227 0.295
3800 31618 31511 0.276
3800 31041 30385 0.271
3800 31101 31700 0.325
3800 31306 33498 0.286
3800 15815 16124 0.145
3800 31276 34282 0.282
3800 31318 31281 0.276
3800 30362 32207 0.323
3800 30327 29333 0.269
3800 30651 30195 0.277
3800 30356 28839 0.269
3800 29180 30180 0.294
3800 31575 30805 0.338
3800 30211 30246 0.376
3800 30723 29824 0.376
3800 30312 32489 0.285
3800 30499 32255 0.279
3800 29761 29044 0.271
3800 30864 30757 0.36
3800 28930 29749 0.265
3800 30599 30627 0.291
3800 31053 33749 0.282
3800 31921 32713 0.302
3800 30675 32880 0.402
3800 30569 31997 0.284
3800 30870 32778 0.279
3800 30730 34337 0.299
3800 30338 28862 0.272
3800 29319 31100 0.276
3800 29500 31167 0.264
3800 31481 32100 0.277
3800 30713 31446 0.276
3800 29966 31021 0.27
3800 30967 29425 0.275
3800 31824 32438 0.292
3800 30144 28866 0.305
3800 31408 30240 0.313
3900 32134 32466 0.351
3900 31663 31541 0.278
3900 31563 34136 0.29
3900 32344 33444 0.294
